id,customer_id,title,description,category,priority,status,assigned_agent,created_at,updated_at,resolved_at
454,169,"Limited Access to Advanced Features for FinTech","Nisha Malhotra from TechNova Solutions is facing issues with limited access to advanced features.",Technical,High,Open,Meera_Joshi,"2026-01-06 09:56:17","2026-01-27 09:11:42",NULL
455,27,"Limited Product Variety for Retail/E-commerce","Ishaan Reddy from RetailGenius is looking to expand their product variety.",Account,Medium,Open,Ravi_Kumar,"2026-03-07 14:17:17","2026-03-23 23:40:35",NULL
456,255,"Legacy CRM import failing","FinEdge Capital is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Closed,Vikram_Rao,"2026-05-07 14:03:17","2026-05-08 06:06:24","2026-05-08 06:06:24"
457,426,"Legacy CRM import failing","CloudMind Systems is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Resolved,Ravi_Kumar,"2026-06-25 09:13:17","2026-06-28 05:44:42","2026-06-28 05:44:42"
458,460,"Dashboard timeout on analytics export","MediTrack Health is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,Medium,Open,Karthik_Nair,"2026-06-15 05:26:17","2026-06-19 19:24:09",NULL
459,169,"SSO login redirects to error page","Nisha Malhotra cannot complete SSO login for TechNova Solutions. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Resolved,Divya_Pillai,"2026-06-09 10:07:17","2026-06-10 11:18:21","2026-06-10 11:18:21"
460,27,"SSO login redirects to error page","Ishaan Reddy cannot complete SSO login for RetailGenius. Users are redirected to an error page after identity-provider authentication.",Account,Low,Resolved,Meera_Joshi,"2026-06-02 04:59:17","2026-06-03 00:35:07","2026-06-03 00:35:07"
461,386,"Pooja Mukherjee: Difficulty in Finding Relevant Learning Materials","Customer Pooja Mukherjee from CloudMind Systems is experiencing difficulty finding relevant learning materials.",Technical,Medium,Open,Ravi_Kumar,"2026-06-05 10:19:17","2026-06-18 09:31:34",NULL
462,129,"Emily Johnson: Need for More Advanced Cybersecurity Tools","Customer Emily Johnson from CloudMind Systems is looking for more advanced cybersecurity tools.",Technical,Low,Open,Divya_Pillai,"2026-05-30 03:35:17","2026-06-14 10:27:00",NULL
463,7,"Yash Das: Difficulty in Accessing Clinical Trial Data","Customer Yash Das from MediTrack Health is having trouble accessing clinical trial data.",Technical,Medium,Open,Arjun_Mehta,"2026-04-01 11:55:17","2026-05-31 00:35:06",NULL
464,176,"Yash Reddy: Slow Response Times","Customer Yash Reddy from LearnSphere EdTech is experiencing slow response times.",Account,High,Open,Meera_Joshi,"2026-01-06 09:19:17","2026-04-18 05:12:24",NULL
465,464,"Meera Khan: High Competition for Leads","Customer Meera Khan from SkillForge Academy is facing high competition for leads.",Account,Medium,Open,Priya_Sharma,"2026-04-26 05:37:17","2026-05-22 01:51:03",NULL
466,386,"Invoice mismatch after renewal","CloudMind Systems reports that the latest Premium renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Escalated,Priya_Sharma,"2026-07-02 14:36:17","2026-07-03 17:31:29",NULL
467,129,"SSO login redirects to error page","Emily Johnson cannot complete SSO login for CloudMind Systems. Users are redirected to an error page after identity-provider authentication.",Account,Critical,"In Progress",Karthik_Nair,"2026-06-09 05:36:17","2026-06-28 03:06:30",NULL
468,7,"Dashboard timeout on analytics export","MediTrack Health is seeing timeout errors when exporting analytics for their Healthcare workflow. The issue blocks their weekly operations review.",Technical,High,Resolved,Sneha_Reddy,"2026-04-11 13:37:17","2026-04-14 02:39:56","2026-04-14 02:39:56"
469,176,"SSO login redirects to error page","Yash Reddy cannot complete SSO login for LearnSphere EdTech. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Resolved,Vikram_Rao,"2026-03-13 14:36:17","2026-03-18 13:36:27","2026-03-18 13:36:27"
470,464,"Legacy CRM import failing","SkillForge Academy is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Open,Vikram_Rao,"2026-05-20 04:32:17","2026-06-11 01:41:03",NULL
471,287,"Need advanced data visualization tools","Sneha Ghosh, a Data Analyst at MarketPulse AI, needs more advanced data visualization tools.",Technical,Medium,Open,Karthik_Nair,"2026-05-28 11:02:17","2026-05-31 07:00:00",NULL
472,6,"Need personalized product recommendations","Rajesh Kapoor, a Customer Experience Manager at SkillForge Academy, needs more personalized product recommendations.",Account,Medium,Open,Priya_Sharma,"2026-02-15 13:58:17","2026-03-28 10:08:42",NULL
473,434,"Need better security measures","Akash Chakraborty, an IT Support Technician at FinEdge Capital, needs better security measures.",Technical,High,Open,Meera_Joshi,"2026-06-05 08:59:17","2026-06-09 16:42:00",NULL
474,137,"Need personalized learning experiences","Nisha Mukherjee, a Product Manager at AlgoTrade Finance, needs more personalized learning experiences.",Account,Medium,Open,Arjun_Mehta,"2026-03-07 09:34:17","2026-04-03 06:47:16",NULL
475,206,"Need better customer support","Lakshmi Saxena, a Customer Success Manager at MarketPulse AI, needs better customer support.",Account,High,Open,Arjun_Mehta,"2026-06-05 11:43:17","2026-06-10 15:38:19",NULL
476,287,"Slack alerts not firing","MarketPulse AI configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Resolved,Sneha_Reddy,"2026-06-08 06:10:17","2026-06-09 00:06:59","2026-06-09 00:06:59"
477,6,"Dashboard timeout on analytics export","SkillForge Academy is seeing timeout errors when exporting analytics for their Retail/E-commerce workflow. The issue blocks their weekly operations review.",Technical,Medium,Escalated,Divya_Pillai,"2026-06-03 04:15:17","2026-06-10 16:44:51",NULL
478,434,"SSO login redirects to error page","Akash Chakraborty cannot complete SSO login for FinEdge Capital. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Open,Karthik_Nair,"2026-07-02 04:00:17","2026-07-02 12:10:03",NULL
479,137,"SSO login redirects to error page","Nisha Mukherjee cannot complete SSO login for AlgoTrade Finance. Users are redirected to an error page after identity-provider authentication.",Account,Medium,"In Progress",Karthik_Nair,"2026-05-13 02:46:17","2026-05-20 00:31:27",NULL
480,206,"Invoice mismatch after renewal","MarketPulse AI reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Critical,Escalated,Meera_Joshi,"2026-06-09 14:04:17","2026-06-22 14:54:21",NULL
481,218,"Advanced Data Visualization Request","Varun Gupta from FinEdge Capital needs more advanced data visualization tools.",Technical,Medium,Open,Arjun_Mehta,"2026-06-05 14:37:17","2026-06-19 09:10:52",NULL
482,343,"Better Automation Needed for FinTech Workflows","Ishaan Reddy from MediTrack Health needs better automation for FinTech workflows.",Technical,High,Open,Ravi_Kumar,"2026-01-06 05:40:17","2026-06-11 11:34:17",NULL
483,120,"Advanced Financial Tools Needed","Michael Gupta from MarketPulse AI needs more advanced financial tools.",Technical,Medium,Open,Priya_Sharma,"2026-05-29 07:25:17","2026-06-04 21:51:28",NULL
484,19,"Detailed Health Reports Needed","Sneha Sharma from CuraHealth Systems needs more detailed health reports.",Technical,Medium,Open,Ravi_Kumar,"2026-06-05 11:02:17","2026-06-13 01:30:19",NULL
485,231,"Better Reporting Needed for Healthcare Workflows","Akash Srivastava from SkillForge Academy needs better reporting for Healthcare workflows.",Technical,High,Open,Suresh_Babu,"2026-01-06 08:54:17","2026-02-10 00:35:16",NULL
486,218,"SSO login redirects to error page","Varun Gupta cannot complete SSO login for FinEdge Capital. Users are redirected to an error page after identity-provider authentication.",Account,Low,Closed,Sneha_Reddy,"2026-06-27 04:05:17","2026-06-29 21:54:07","2026-06-29 21:54:07"
487,343,"Invoice mismatch after renewal","MediTrack Health reports that the latest Free renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Closed,Meera_Joshi,"2026-03-28 11:19:17","2026-03-31 13:54:39","2026-03-31 13:54:39"
488,120,"SSO login redirects to error page","Michael Gupta cannot complete SSO login for MarketPulse AI. Users are redirected to an error page after identity-provider authentication.",Account,Low,"In Progress",Suresh_Babu,"2026-06-15 06:07:17","2026-06-21 12:43:56",NULL
489,19,"SSO login redirects to error page","Sneha Sharma cannot complete SSO login for CuraHealth Systems. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Open,Arjun_Mehta,"2026-06-09 05:58:17","2026-06-24 12:03:36",NULL
490,231,"Slack alerts not firing","SkillForge Academy configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Closed,Ananya_Iyer,"2026-01-24 10:46:17","2026-01-30 02:23:08","2026-01-30 02:23:08"
491,250,"Integration Issue for EdTech Workflows","Chirag Saxena needs better integration for EdTech workflows.",Technical,Medium,Open,Ravi_Kumar,"2026-01-06 11:08:17","2026-06-22 21:08:19",NULL
492,8,"Slow Response Times to Customer Inquiries","Priya Mehta is experiencing slow response times due to customer inquiries.",Account,High,Escalated,Priya_Sharma,"2026-04-16 05:23:17","2026-05-17 10:46:04",NULL
493,29,"Better Reporting for Retail/E-commerce Workflows","Ishaan Verma needs better reporting for Retail/E-commerce workflows.",Technical,Medium,Open,Divya_Pillai,"2026-01-06 04:25:17","2026-05-06 10:55:52",NULL
494,313,"Limited Product Range","Sneha Bhatia is facing limited product range.",Account,Low,Open,Vikram_Rao,"2026-06-05 06:25:17","2026-06-18 20:24:30",NULL
495,293,"Need More Advanced Financial Tools","Gaurav Pillai needs more advanced financial tools.",Account,Medium,Open,Arjun_Mehta,"2026-05-29 06:17:17","2026-06-13 04:51:14",NULL
496,250,"Slack alerts not firing","DataBridge Analytics configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Closed,Suresh_Babu,"2026-04-18 13:30:17","2026-04-23 15:41:47","2026-04-23 15:41:47"
497,8,"SSO login redirects to error page","Priya Mehta cannot complete SSO login for DataBridge Analytics. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Closed,Vikram_Rao,"2026-06-03 13:58:17","2026-06-06 00:14:40","2026-06-06 00:14:40"
498,29,"Legacy CRM import failing","DataBridge Analytics is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,High,Closed,Meera_Joshi,"2026-03-16 10:55:17","2026-03-21 05:20:14","2026-03-21 05:20:14"
499,313,"Legacy CRM import failing","EduPeak Learning is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Resolved,Vikram_Rao,"2026-06-18 06:15:17","2026-06-19 07:44:02","2026-06-19 07:44:02"
500,293,"Dashboard timeout on analytics export","FinEdge Capital is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,Medium,Resolved,Priya_Sharma,"2026-06-22 08:13:17","2026-06-26 19:43:31","2026-06-26 19:43:31"
501,403,"Tanvi Malhotra - Needs better analytics for AI/ML SaaS workflows.","Tanvi is looking to improve her company's AI/ML SaaS workflow analytics, which has been a pain point since she signed up 223 days ago. She needs more advanced tools and insights.",Technical,Medium,Open,Karthik_Nair,"2026-01-06 06:21:17","2026-04-15 13:04:42",NULL
502,289,"Rohit Verma - Need more advanced AI research tools.","Rohit is a Machine Learning Engineer who needs better advanced AI research tools. He has been using the company's services for 32 days and finds it lacking compared to what he expects from premium offerings.",Technical,High,Open,Priya_Sharma,"2026-06-03 13:09:17","2026-06-21 12:18:56",NULL
503,437,"Ananya Mukherjee - Lack of customer support.","Ananya is a Product Manager who has been using the company's services for 45 days and finds it challenging to get timely responses from the customer support team. She needs better customer support options.",Account,Medium,Open,Divya_Pillai,"2026-05-21 15:13:17","2026-05-27 02:50:46",NULL
504,349,"Varun Srivastava - Needs better automation for FinTech workflows.","Varun is a CTO who needs more advanced automation tools to improve his company's FinTech workflow. He has been using the services since 108 days and finds it lacking in terms of efficiency compared to what he expects from premium offerings.",Technical,High,Open,Divya_Pillai,"2026-03-19 08:58:17","2026-05-04 12:48:06",NULL
505,469,"Vikram Pillai - Need for more advanced data analysis tools.","Vikram is a Senior Data Engineer who needs better advanced data analysis tools to improve his company's EdTech workflow. He has been using the services since 30 days and finds it lacking in terms of efficiency compared to what he expects from premium offerings.",Technical,High,Open,Karthik_Nair,"2026-06-05 04:24:17","2026-06-12 16:52:01",NULL
506,403,"Slack alerts not firing","TechNova Solutions configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Closed,Priya_Sharma,"2026-06-22 07:09:17","2026-06-23 07:10:47","2026-06-23 07:10:47"
507,289,"Slack alerts not firing","MarketPulse AI configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Low,Closed,Meera_Joshi,"2026-06-22 11:59:17","2026-06-25 21:04:42","2026-06-25 21:04:42"
508,437,"Legacy CRM import failing","SkillForge Academy is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,High,Open,Priya_Sharma,"2026-06-15 09:25:17","2026-06-24 15:19:11",NULL
509,349,"Dashboard timeout on analytics export","SecureVault FinTech is seeing timeout errors when exporting analytics for their FinTech workflow. The issue blocks their weekly operations review.",Technical,High,Resolved,Ananya_Iyer,"2026-05-11 05:02:17","2026-05-14 04:36:08","2026-05-14 04:36:08"
510,469,"Slack alerts not firing","DataBridge Analytics configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Low,Resolved,Ravi_Kumar,"2026-06-12 09:02:17","2026-06-13 05:24:40","2026-06-13 05:24:40"
511,297,"Unreliable Data Analysis Tools","Nisha Patel from MarketPulse AI has reported that their data analysis tools are unreliable and causing issues with their work.",Technical,Medium,Open,Priya_Sharma,"2026-05-16 03:57:17","2026-07-03 09:17:18",NULL
512,470,"Need for Better Investment Advice","Ashley Williams from FinEdge Capital is seeking assistance to improve their investment advice.",Account,High,Open,Meera_Joshi,"2026-06-05 07:17:17","2026-06-07 09:52:50",NULL
513,103,"Need for More Advanced Features","Aryan Patel from SkillForge Academy is looking to enhance their advanced features.",Technical,High,Open,Divya_Pillai,"2026-05-26 13:40:17","2026-06-28 15:36:14",NULL
514,363,"Need for More Personalized Feedback","Ashley Deshpande from SkillForge Academy is seeking more personalized feedback.",Account,Medium,Open,Ravi_Kumar,"2026-05-28 09:28:17","2026-06-16 19:52:28",NULL
515,307,"Lack of Personalized Recommendations","Varun Williams from SkillForge Academy is experiencing issues with lack of personalized recommendations.",Account,Low,Open,Sneha_Reddy,"2026-05-23 04:34:17","2026-05-28 10:31:42",NULL
516,297,"Legacy CRM import failing","MarketPulse AI is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,High,Open,Arjun_Mehta,"2026-06-28 04:19:17","2026-06-29 12:17:47",NULL
517,470,"SSO login redirects to error page","Ashley Williams cannot complete SSO login for FinEdge Capital. Users are redirected to an error page after identity-provider authentication.",Account,High,Resolved,Ravi_Kumar,"2026-06-22 03:36:17","2026-06-26 16:15:53","2026-06-26 16:15:53"
518,103,"SSO login redirects to error page","Aryan Patel cannot complete SSO login for SkillForge Academy. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Escalated,Divya_Pillai,"2026-05-29 07:06:17","2026-07-04 17:17:51",NULL
519,363,"Legacy CRM import failing","SkillForge Academy is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Low,Closed,Sneha_Reddy,"2026-06-23 14:18:17","2026-06-30 10:39:23","2026-06-30 10:39:23"
520,307,"Legacy CRM import failing","SkillForge Academy is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Closed,Priya_Sharma,"2026-06-02 04:48:17","2026-06-02 23:02:02","2026-06-02 23:02:02"
521,174,"Slow response times","Farhan Mishra from MarketPulse AI has been experiencing slow response times and is looking for immediate resolution.",Technical,High,Open,Ravi_Kumar,"2026-01-06 05:56:17","2026-05-18 05:56:07",NULL
522,234,"Needs better reporting for Healthcare workflows","Sanjay Davis from DataBridge Analytics is looking to improve the reporting capabilities for their healthcare workflow and needs assistance.",Account,Medium,Open,Ravi_Kumar,"2026-01-06 04:59:17","2026-04-20 13:58:57",NULL
523,483,"Needs better integration for AI/ML SaaS workflows","Arjun Smith from TechNova Solutions is seeking help with integrating their AI/ML SaaS workflows and needs support.",Integration,High,Open,Suresh_Babu,"2026-05-07 13:32:17","2026-05-12 09:21:21",NULL
524,16,"Need more interactive learning modules for healthcare professionals","Aarav Ghosh from LearnSphere EdTech is looking to enhance the interactive learning modules for their healthcare professional audience and requires assistance.",Account,Medium,Open,Karthik_Nair,"2026-06-05 10:50:17","2026-06-14 05:54:38",NULL
525,135,"Need for more advanced cybersecurity tools","Karan Verma from RetailGenius is seeking help with integrating advanced cybersecurity tools and needs support.",Account,High,Open,Karthik_Nair,"2026-05-28 13:20:17","2026-06-08 19:27:54",NULL
526,174,"Invoice mismatch after renewal","MarketPulse AI reports that the latest Basic renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Low,Open,Meera_Joshi,"2026-03-22 10:00:17","2026-06-15 13:33:55",NULL
527,234,"Invoice mismatch after renewal","DataBridge Analytics reports that the latest Premium renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Resolved,Meera_Joshi,"2026-05-26 14:12:17","2026-05-27 06:16:18","2026-05-27 06:16:18"
528,483,"Slack alerts not firing","TechNova Solutions configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Closed,Divya_Pillai,"2026-06-28 08:38:17","2026-07-03 01:58:24","2026-07-03 01:58:24"
529,16,"Legacy CRM import failing","LearnSphere EdTech is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Low,Escalated,Karthik_Nair,"2026-06-05 08:07:17","2026-06-30 06:53:13",NULL
530,135,"Legacy CRM import failing","RetailGenius is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Low,"In Progress",Ravi_Kumar,"2026-06-05 12:11:17","2026-06-24 09:52:03",NULL
531,150,"Analytics Request for EdTech Workflow","David Kapoor from CuraHealth Systems needs better analytics tools to streamline their educational workflows.",Technical,Medium,Open,Vikram_Rao,"2026-01-06 13:55:17","2026-06-18 20:16:43",NULL
532,198,"Personalized Support Needed for Customer Success","Jessica Nair from DataBridge Analytics requests more personalized support to improve customer satisfaction.",Account,Medium,Open,Sneha_Reddy,"2026-06-05 14:29:17","2026-06-13 14:12:35",NULL
533,420,"Advanced Analytics Required for Healthcare SaaS","Aditya Bhatia from BrightMinds Education needs advanced analytics tools to improve their healthcare solutions.",Technical,High,Open,Divya_Pillai,"2026-01-06 05:29:17","2026-01-25 14:58:15",NULL
534,239,"Better Reporting Needed for Healthcare Workflow","Aryan Sharma from CartFlow Retail requests better reporting tools to enhance their healthcare workflow management.",Technical,Medium,Open,Ananya_Iyer,"2026-04-08 09:11:17","2026-07-04 23:22:31",NULL
535,105,"Customer Support Needed for FinTech Workflow","Karan Patel from TechNova Solutions needs better customer support tools to improve their financial workflow.",Technical,Medium,Open,Arjun_Mehta,"2026-06-05 14:22:17","2026-06-06 14:50:53",NULL
536,150,"Dashboard timeout on analytics export","CuraHealth Systems is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,High,Open,Vikram_Rao,"2026-02-26 11:51:17","2026-06-26 17:18:09",NULL
537,198,"SSO login redirects to error page","Jessica Nair cannot complete SSO login for DataBridge Analytics. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Closed,Sneha_Reddy,"2026-06-24 03:08:17","2026-06-27 16:03:56","2026-06-27 16:03:56"
538,420,"Slack alerts not firing","BrightMinds Education configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Low,Escalated,Meera_Joshi,"2026-04-17 09:07:17","2026-06-07 12:38:10",NULL
539,239,"Legacy CRM import failing","CartFlow Retail is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,High,Open,Ananya_Iyer,"2026-04-14 06:24:17","2026-06-13 05:15:02",NULL
540,105,"Legacy CRM import failing","TechNova Solutions is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Low,Closed,Karthik_Nair,"2026-06-19 13:00:17","2026-06-21 09:29:04","2026-06-21 09:29:04"
541,163,"Efficient Debugging Tools Request","Meera Mishra from TechNova Solutions needs more efficient debugging tools.",Technical,Medium,Open,Ananya_Iyer,"2026-06-05 09:39:17","2026-06-27 22:34:38",NULL
542,182,"Improved Response Times Request","Meera Khan from RetailGenius is experiencing slow response times.",Billing,Low,Open,Sneha_Reddy,"2026-01-06 12:39:17","2026-01-28 05:36:07",NULL
543,119,"Better Financial Planning Tools Request","Arjun Reddy from LearnSphere EdTech needs better financial planning tools.",Account,High,Open,Vikram_Rao,"2026-06-03 11:08:17","2026-06-22 00:16:53",NULL
544,487,"Better Automation for AI/ML SaaS Workflows Request","Sneha Das from MarketPulse AI needs better automation for AI/ML SaaS workflows.",Technical,High,Open,Ananya_Iyer,"2026-01-25 03:12:17","2026-01-28 18:08:25",NULL
545,9,"Personalized Patient Care Request","Zara Chopra from HealConnect Medical needs more personalized patient care.",Account,High,Open,Vikram_Rao,"2026-01-16 05:40:17","2026-05-29 07:38:04",NULL
546,163,"Slack alerts not firing","TechNova Solutions configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Escalated,Karthik_Nair,"2026-06-24 10:42:17","2026-07-04 17:13:31",NULL
547,182,"Legacy CRM import failing","RetailGenius is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Resolved,Divya_Pillai,"2026-06-19 03:10:17","2026-06-22 21:03:02","2026-06-22 21:03:02"
548,119,"Legacy CRM import failing","LearnSphere EdTech is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,"In Progress",Priya_Sharma,"2026-06-06 12:12:17","2026-06-11 09:16:59",NULL
549,487,"Invoice mismatch after renewal","MarketPulse AI reports that the latest Free renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,High,Resolved,Divya_Pillai,"2026-04-12 15:12:17","2026-04-18 03:20:39","2026-04-18 03:20:39"
550,9,"Legacy CRM import failing","HealConnect Medical is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,High,Escalated,Vikram_Rao,"2026-05-06 12:08:17","2026-06-10 10:40:07",NULL
551,92,"Need better support for advanced features","Rajesh Srivastava from SecureVault FinTech is experiencing difficulties with advanced features due to limited support.",Technical,Medium,Open,Ravi_Kumar,"2026-06-05 05:28:17","2026-06-30 16:56:32",NULL
552,227,"Need more efficient software updates","Robert Yadav from AlgoTrade Finance is facing slow response times and limited access to analytics due to outdated software.",Technical,High,Open,Sneha_Reddy,"2026-06-05 13:54:17","2026-06-09 23:45:34",NULL
553,62,"Slow response times and limited access to analytics","Jessica Rao from MarketPulse AI is experiencing slow response times and restricted access to analytics due to the company's growth.",Technical,High,Open,Priya_Sharma,"2026-04-06 03:06:17","2026-05-06 08:08:11",NULL
554,99,"Need for more advanced features","John Verma from LearnSphere EdTech is looking for better support due to the absence of advanced features.",Technical,Medium,Open,Meera_Joshi,"2026-06-05 13:30:17","2026-06-14 17:35:50",NULL
555,457,"Need for more comprehensive training","Manav Singh from CuraHealth Systems is seeking additional training resources due to the company's free tier.",Account,Low,Open,Sneha_Reddy,"2026-06-03 03:23:17","2026-06-22 20:35:12",NULL
556,92,"Invoice mismatch after renewal","SecureVault FinTech reports that the latest Basic renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Critical,Closed,Vikram_Rao,"2026-06-28 08:18:17","2026-06-29 17:05:57","2026-06-29 17:05:57"
557,227,"Dashboard timeout on analytics export","AlgoTrade Finance is seeing timeout errors when exporting analytics for their AI/ML SaaS workflow. The issue blocks their weekly operations review.",Technical,Medium,Closed,Priya_Sharma,"2026-06-13 11:36:17","2026-06-17 14:48:26","2026-06-17 14:48:26"
558,62,"Legacy CRM import failing","MarketPulse AI is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Resolved,Priya_Sharma,"2026-06-10 09:51:17","2026-06-12 15:49:14","2026-06-12 15:49:14"
559,99,"Legacy CRM import failing","LearnSphere EdTech is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Closed,Ravi_Kumar,"2026-06-26 11:54:17","2026-06-27 13:23:16","2026-06-27 13:23:16"
560,457,"SSO login redirects to error page","Manav Singh cannot complete SSO login for CuraHealth Systems. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Open,Vikram_Rao,"2026-06-07 14:48:17","2026-06-11 16:42:51",NULL
561,79,"Access to Industry Insights Request","Varun Iyer from LearnSphere EdTech needs more access to industry insights.",Technical,Medium,Open,Ravi_Kumar,"2026-06-05 07:50:17","2026-07-01 16:40:55",NULL
562,302,"Slow Response Times Issue","Priya Smith from EduPeak Learning is experiencing slow response times.",Billing,High,Open,Vikram_Rao,"2026-05-28 03:41:17","2026-06-15 23:06:02",NULL
563,192,"Advanced Financial Tools Request","Anjali Chakraborty from FinEdge Capital needs more advanced financial tools.",Account,Medium,Open,Divya_Pillai,"2026-01-06 02:30:17","2026-03-06 04:30:20",NULL
564,320,"High Shipping Fees Issue","Deepak Rao from AlgoTrade Finance is facing high shipping fees.",Technical,Medium,Open,Vikram_Rao,"2026-06-05 14:11:17","2026-06-29 00:04:16",NULL
565,57,"Better Cloud Infrastructure Request","Zara Gupta from CloudMind Systems needs better cloud infrastructure.",Account,High,Open,Ananya_Iyer,"2026-02-25 07:26:17","2026-04-16 07:21:14",NULL
566,79,"Slack alerts not firing","LearnSphere EdTech configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Critical,Resolved,Karthik_Nair,"2026-06-29 14:20:17","2026-07-01 02:16:50","2026-07-01 02:16:50"
567,302,"SSO login redirects to error page","Priya Smith cannot complete SSO login for EduPeak Learning. Users are redirected to an error page after identity-provider authentication.",Account,High,Open,Karthik_Nair,"2026-07-01 02:45:17","2026-07-04 23:39:41",NULL
568,192,"Legacy CRM import failing","FinEdge Capital is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Critical,Resolved,Sneha_Reddy,"2026-05-01 03:38:17","2026-05-06 00:00:43","2026-05-06 00:00:43"
569,320,"Dashboard timeout on analytics export","AlgoTrade Finance is seeing timeout errors when exporting analytics for their Retail/E-commerce workflow. The issue blocks their weekly operations review.",Technical,Medium,Resolved,Sneha_Reddy,"2026-06-06 12:18:17","2026-06-10 00:18:38","2026-06-10 00:18:38"
570,57,"Slack alerts not firing","CloudMind Systems configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Open,Ananya_Iyer,"2026-05-11 14:47:17","2026-06-06 03:59:18",NULL
571,154,"Analytics Request for EdTech Workflows","Meera Nair needs better analytics tools for her EdTech company.",Technical,Medium,Open,Divya_Pillai,"2026-01-06 05:10:17","2026-07-05 09:17:22",NULL
572,180,"Slow Response Times Issue","Harini Srivastava is experiencing slow response times in customer support.",Account,High,Escalated,Sneha_Reddy,"2026-01-06 14:52:17","2026-04-15 13:19:52",NULL
573,261,"Better Reporting Needed for EdTech Workflows","Emily Chopra needs better reporting tools to improve her EdTech workflows.",Technical,Medium,Open,Suresh_Babu,"2026-01-06 11:04:17","2026-01-26 17:52:32",NULL
574,385,"Frequent Updates Needed for Product Improvements","Amanda Bhatia needs more frequent updates on product improvements.",Onboarding,Low,Open,Vikram_Rao,"2026-06-05 14:15:17","2026-07-01 03:03:03",NULL
575,269,"Advanced Training Tools Needed for FinTech Company","Zara Reddy needs advanced training tools to enhance her company's offerings.",Technical,Medium,Open,Vikram_Rao,"2026-06-05 02:40:17","2026-06-25 20:41:59",NULL
