id,customer_id,ticket_id,channel,message,sentiment,csat_score,timestamp
1009,281,803,Call,"Thanks for flagging 'Need More Personalized Support'. We'll keep you posted as we dig in.",0.222,3.3,"2026-06-18 21:10:40"
1010,377,181,Chat,"Thanks for flagging 'Need better patient care tools'. We'll keep you posted as we dig in.",-0.147,2.9,"2026-06-20 03:34:38"
1011,57,570,Chat,"Hey Zara, I'm experiencing issues with Slack alerts not firing. It's been a while since I last checked this.",-0.795,NULL,"2026-06-18 11:40:45"
1012,57,570,Chat,"I've tried restarting the app and checking settings, but nothing seems to work. Any advice?",0.245,NULL,"2026-06-23 07:40:50"
1013,308,592,Email,"Hi Varun, I'm facing unrealistic expectations in the resolution process. It's been a while since we last discussed this.",-0.669,NULL,"2026-05-25 02:38:02"
1014,308,592,Email,"I've tried reaching out to support, but I'm not getting the resolution I need. Can you help?",-0.091,NULL,"2026-05-27 23:31:23"
1015,453,313,Chat,"Hi Meera, I've been trying to get support for this issue but haven't had much luck. It's been a while since we last talked.",-0.676,NULL,"2026-05-30 00:21:55"
1016,453,313,Chat,"I've tried following the steps you recommended, but I'm still not getting a resolution. Can you help?",0.134,NULL,"2026-05-27 06:05:43"
1017,40,587,Call,"Hi Aryan, I've been trying to import data from our legacy CRM system but it's failing. It's been a while since we last discussed this.",-0.765,NULL,"2026-05-07 03:52:31"
1018,40,587,Call,"I've tried checking the documentation and following your instructions, but it's still not working. Can you help?",-0.109,NULL,"2026-04-25 00:14:09"
1019,98,729,Email,"Hi Tanvi, I'm experiencing issues with the dashboard on my analytics export. It's been a while since we last discussed this.",-0.845,NULL,"2026-06-29 20:35:37"
1020,98,729,Email,"I've tried checking the settings and restarting the export, but it's still not working. Can you help?",-0.071,NULL,"2026-06-27 08:25:41"
1021,152,951,Call,"Good day, Mr. Bhatia. I noticed that you're experiencing issues with your Analytics Request for EdTech Workflow. Could you please provide more details on what's happening?",-0.905,2,"2026-04-11 15:33:29"
1022,152,951,Email,"Dear Mr. Bhatia, I hope this message finds you well. We've noticed that your request for Analytics has been delayed due to some issues with the workflow. Could you please share more information on what's happening?",-0.102,3,"2026-01-14 19:53:43"
1023,254,86,Chat,"Hi, Ishaan. Thanks for reaching out about the SSO login issue. We've identified that there's a configuration problem with your environment. Could you please confirm if this is happening on any other devices as well?",-0.014,4,"2026-06-18 12:54:59"
1024,254,86,Email,"Ishaan, we've resolved the issue with your SSO login. Please let us know if you're still experiencing any problems.",-0.912,5,"2026-06-11 00:35:44"
1025,12,896,Call,"Good afternoon, Ms. Kaur. I noticed that your Slack alerts are not firing as expected. Could you please provide more details on what's happening?",-0.789,1,"2026-07-02 20:05:55"
1026,12,896,Email,"Hello Ms. Kaur, we've identified that there's an issue with the Slack integration on your account. Could you please confirm if this is happening across all channels?",0.049,3,"2026-07-03 22:41:22"
1027,489,811,Chat,"Good afternoon, Mr. Kumar. We've identified that your workflow automation is not working as expected for AI/ML SaaS Workflows. Could you please provide more details on what's happening?",-0.763,2,"2026-04-08 14:04:07"
1028,489,811,Email,"I'm sorry to hear that, Mr. Kumar. We've resolved the issue with your workflow automation. Please let us know if you have any further questions.",0.439,5,"2026-06-05 11:45:07"
1029,354,949,Call,"Good afternoon, Ms. Srivastava. I noticed that you're experiencing issues with your SSO login. Could you please provide more details on what's happening?",-0.888,1,"2026-05-10 13:32:21"
1030,354,949,Email,"I'm sorry to hear that, Ms. Srivastava. We've identified that there's an issue with the SSO integration on your account. Could you please confirm if this is happening across all devices?",0.122,3,"2026-06-21 17:31:39"
1031,332,871,Chat,"Hello Nikhil Srivastava! I noticed you're looking for advanced features on your ticket titled 'Need for advanced features'. Could you please provide more details so we can help you better?",0.05,3,"2026-06-29 05:53:43"
1032,332,871,Email,"Dear Nisha Patel, I hope this email finds you well. Your ticket titled 'Unreliable Data Analysis Tools' has been active for quite some time now. We've reviewed your request and will look into improving the tools to better meet your needs.",0.735,5,"2026-06-29 00:39:38"
1033,29,493,Call,"Good morning, Ishaan Verma! Your ticket titled 'Better Reporting for Retail/E-commerce Workflows' has been active for quite some time. We've reviewed your request and will work on improving the reporting tools to better suit your needs.",0.457,4,"2026-01-11 14:27:46"
1034,297,511,Chat,"Hi Pranav Joshi, I hope this message finds you well. Your ticket titled 'Needs better reporting for EdTech workflows' has been active for quite some time now. We've reviewed your request and will look into improving the tools to better meet your needs.",-0.085,2,"2026-07-04 14:49:21"
1035,257,65,Email,"Dear Anjali Das, I hope this email finds you well. Your ticket titled 'Slack alerts not firing' has been active for quite some time now. We've reviewed your request and will look into improving the Slack integration to better meet your needs.",0.096,3,"2026-06-30 23:12:06"
1036,70,88,Call,"Good afternoon, Ishaan Verma! Your ticket titled 'Better Reporting for Retail/E-commerce Workflows' has been active for quite some time now. We've reviewed your request and will work on improving the reporting tools to better suit your needs.",0.712,5,"2026-05-18 01:34:20"
1037,70,88,Chat,"Thank you for reaching out, Anjali Das! We appreciate your feedback and will work on improving the Slack integration to better meet your needs. Your satisfaction is very important to us.",0.74,5,"2026-05-15 14:28:16"
1038,29,493,Call,"Got it - opening an investigation into 'Better Reporting for Retail/E-commerce Workflows' for DataBridge Analytics right away.",-0.146,3.2,"2026-03-19 18:01:32"
1039,297,511,Email,"Thanks for flagging 'Unreliable Data Analysis Tools'. We'll keep you posted as we dig in.",-0.016,3.9,"2026-06-02 06:40:05"
1040,257,65,Call,"Got it - opening an investigation into 'Needs better reporting for EdTech workflows' for LearnSphere EdTech right away.",0.14,3.9,"2026-06-06 19:06:34"
1041,151,400,Chat,"Hi Vikram, I noticed that there's an invoice mismatch after your recent renewal.",-0.753,NULL,"2026-05-31 22:36:38"
1042,151,400,Email,"Dear Vikram, I hope this email finds you well. We've noticed an invoice mismatch after your recent renewal.",0.102,NULL,"2026-07-04 18:31:51"
1043,485,21,Chat,"Hi Ananya, I've received an improvement request for your AI/ML SaaS reporting. Please let me know what you'd like to see changed.",0.457,NULL,"2026-05-30 00:54:35"
1044,485,21,Email,"Ananya, I've received your improvement request for AI/ML SaaS reporting. Please let me know what changes you'd like to see.",0.165,NULL,"2026-01-12 15:08:28"
1045,278,671,Chat,"Hi Vikram, I noticed that you're looking for advanced training tools. Can we schedule a session to help you with this?",0.569,NULL,"2026-06-28 17:19:56"
1046,278,671,Email,"Vikram, I've received your request for advanced training tools. Please let me know when you'd like to schedule a session.",0.212,NULL,"2026-06-08 01:43:50"
1047,45,765,Chat,"Hi Aarav, I've received your request for better security measures. Please let me know what you'd like to see improved.",0.554,NULL,"2026-06-14 18:35:03"
1048,45,765,Email,"Aarav, I've received your request for better security measures. Please let me know what you'd like to see improved.",-0.14,NULL,"2026-05-20 18:13:46"
1049,263,989,Chat,"Hi Sanjay, I've noticed that your Slack alerts are not firing. Can you please let me know if there's a problem with the setup?",-0.999,NULL,"2026-06-14 11:09:50"
1050,263,989,Email,"Sanjay, I've noticed that your Slack alerts are not firing. Please let me know if there's a problem with the setup.",-0.698,NULL,"2026-06-10 18:59:51"
1051,230,621,Email,"Dear DataBridge Analytics team,

I'm reaching out regarding our integration issue with Healthcare Workflows.
Please let me know if you need any additional information.",-0.069,3.5,"2026-01-30 15:56:56"
1052,230,621,Email,"Thank you for your prompt response, DataBridge Analytics.

I'm looking forward to hearing back from you.",0.669,4.5,"2026-06-01 14:07:17"
1053,219,641,Chat,"Hi Sneha, I'm here to discuss my need for more personalized shopping recommendations.

Could you please suggest some strategies or products that could help me get the best deals?",0.225,3,"2026-06-29 12:48:51"
1054,219,641,Chat,"Thank you for your response, Sneha.

I appreciate the suggestions and will definitely try them out.",0.923,4,"2026-07-01 04:21:50"
1055,33,382,Call,"Hello Vishal, I'm reaching out regarding the issue with my EdTech workflows.

Could you please provide more details on how to improve reporting?",-0.079,3.5,"2026-01-27 22:57:07"
1056,33,382,Call,"Thank you for your response, Vishal.

I appreciate the information and will work on improving my reporting.",0.949,4.5,"2026-06-25 05:12:04"
1057,249,334,Email,"Dear PaySwift FinTech team,

I'm writing to express my frustration with the EdTech workflows.

Could you please provide more details on how to improve reporting and better customer support?",-0.997,2.5,"2026-07-04 12:17:02"
1058,249,334,Email,"Thank you for your response, PaySwift FinTech.

I appreciate the information and will work on improving my workflows.",0.183,3,"2026-07-03 18:20:21"
1059,155,948,Chat,"Hi James, I'm here to discuss my Slack alerts not firing.

Could you please check if there are any issues with the configuration or settings?",0.034,3.5,"2026-02-19 14:34:45"
1060,155,948,Chat,"Thank you for your response, James.

I appreciate the information and will check my settings.",0.725,4.5,"2026-04-30 16:16:05"
1061,329,417,Chat,"Hi Nisha, I noticed your Slack alerts aren't firing. Could you please check if there's anything wrong with the configuration?",-0.035,3,"2026-07-04 18:17:28"
1062,329,417,Email,"Dear Nisha, I hope this email finds you well. We noticed your Slack alerts aren't firing and would like to know if there's anything we can do to resolve the issue.",-0.043,3,"2026-06-18 07:45:34"
1063,240,134,Call,"Hello Lakshmi, I understand you're looking for better analytics in your healthcare workflows. Could you please provide more details on what specific improvements you'd like to see?",-0.099,3,"2026-04-08 06:10:33"
1064,240,134,Chat,"Lakshmi, I'm here to help. We can definitely improve your analytics for better healthcare workflows.",0.616,5,"2026-02-22 13:48:18"
1065,468,138,Call,"Hello Pranav, thank you for reaching out about the SSO login issue. I've reviewed your case and it seems we need to investigate further.",0.054,3,"2026-06-23 21:52:53"
1066,468,138,Email,"Dear Pranav, thank you for reaching out. We've reviewed your case and will follow up with a resolution as soon as possible.",0.081,3,"2026-06-25 09:44:25"
1067,5,368,Call,"Hello Nandini, I understand you're experiencing issues with the SSO login. Could you please provide more details on what's happening?",0.055,3,"2026-06-30 07:58:16"
1068,5,368,Email,"Dear Nandini, thank you for reaching out. We've reviewed your case and will follow up with a resolution as soon as possible.",0.031,3,"2026-06-18 21:27:53"
1069,364,722,Chat,"Hello Deepak, I noticed you're looking for comprehensive health monitoring. Could you please provide more details on what specific features you'd like to see?",0.238,3,"2026-06-28 10:37:47"
1070,364,722,Email,"Dear Deepak, thank you for reaching out. We've reviewed your case and will follow up with a resolution as soon as possible.",0.072,3,"2026-06-18 19:05:55"
1071,26,935,Email,"Dear Yash Williams,

I hope this message finds you well. I am writing to request advanced health monitoring tools for my CloudMind Systems account.

Please let me know if there is any additional information or support needed.",0.206,3,"2026-07-03 03:30:43"
1072,394,332,Chat,"Hi Kavya Chopra,

I am reaching out because I need more personalized learning paths for my account at CloudMind Systems.

Could you please assist me in finding a solution?",0.231,3,"2026-06-27 04:37:35"
1073,469,510,Call,"Good morning, Vikram Pillai,

I am experiencing issues with my Slack alerts not firing. Could you please check if there is any solution available for this problem?

Thank you.",-0.684,1,"2026-06-18 09:10:05"
1074,153,366,Email,"Hello Sachin Sharma,

I am facing a problem with my SSO login redirecting to an error page. Could you please help me resolve this issue?

Thank you.",-0.143,3,"2026-06-28 17:34:33"
1075,190,865,Email,"Dear Deepak Mukherjee,

I am reaching out because I need advanced analytics tools for my Clinical Research Analyst role at BioSync Healthcare. Could you please assist me in finding a solution?

Thank you.",0.06,3,"2026-04-29 00:49:40"
1076,26,935,Chat,"Got it - opening an investigation into 'Advanced Health Monitoring Tools Request' for CloudMind Systems right away.",0.074,3.5,"2026-06-15 02:30:48"
1077,394,332,Email,"Got it - opening an investigation into 'Need for more personalized learning paths' for CloudMind Systems right away.",0.243,3.7,"2026-06-15 04:07:42"
1078,469,510,Chat,"Thanks for reaching out about 'Slack alerts not firing' - we've logged this and are looking into it now.",-0.124,3.4,"2026-06-26 14:30:45"
1079,153,366,Email,"Thanks for reaching out about 'SSO login redirects to error page' - we've logged this and are looking into it now.",0.121,3.2,"2026-07-03 20:03:21"
1080,190,865,Call,"Thanks for reaching out about 'Advanced analytics tools needed for Clinical Research Analyst at BioSync Healthcare' - we've logged this and are looking into it now.",-0.096,3.8,"2026-04-24 03:54:18"
1081,231,490,Chat,"Hey Akash! I noticed your Slack alerts aren't firing. Could you please check if there's anything wrong with the configuration?",0.118,3,"2026-03-14 14:58:36"
1082,231,490,Email,"Dear Akash, I hope this email finds you well. We noticed that your Slack alerts aren't firing as expected. Could you please look into it?",0.028,3,"2026-03-16 11:23:12"
1083,173,414,Call,"Manav, I'm sorry to hear about your high transaction fees. Can you tell me more details so we can look into it further?",-0.576,2,"2026-03-26 00:03:48"
1084,173,414,Chat,"Manav, I'm sorry to hear about your high transaction fees. Can you tell me more details so we can look into it further?",-0.895,2,"2026-06-09 19:51:30"
1085,106,712,Email,"Sneha, I noticed your request for personalized recommendations. Could you please provide more context so we can assist better?",-0.061,3,"2026-06-08 10:50:01"
1086,106,712,Call,"Sneha, I noticed your request for personalized recommendations. Could you please provide more context so we can assist better?",0.039,3,"2026-06-21 11:32:52"
1087,80,317,Chat,"Tanvi, I'm sorry to hear about your SSO login issue. Could you please describe the error message or steps you've tried so far?",-0.652,2,"2026-06-14 22:03:41"
1088,80,317,Email,"Tanvi, I'm sorry to hear about your SSO login issue. Could you please describe the error message or steps you've tried so far?",-0.939,2,"2026-06-22 04:23:43"
1089,111,614,Call,"Kavya, I noticed your request for accurate financial predictions. Could you please share more details about the issue?",-0.722,2,"2026-06-21 11:13:52"
1090,111,614,Email,"Kavya, I noticed your request for accurate financial predictions. Could you please share more details about the issue?",-0.932,2,"2026-06-16 07:20:33"
1091,41,854,Email,"Dear Rohit Brown,

I hope this message finds you well.

We noticed that your ticket titled 'Enhance Retail/E-commerce Integration' has been inactive for quite some time. We would like to check if there have been any updates or changes since the last interaction on [ticket_created_days_ago] days ago.

Please let us know if anything new has come up regarding this integration enhancement.",-0.033,3,"2026-03-16 20:56:21"
1092,489,816,Email,"Dear Nikhil Kumar,

We have received your ticket titled 'Invoice mismatch after renewal'. We apologize for the inconvenience this may cause.

To resolve this issue, we will review your invoice and ensure that all charges are accurate. Once we confirm everything is correct, we can proceed with a resolution.

Thank you for bringing this to our attention.",0.226,3,"2026-06-29 12:08:08"
1093,400,610,Email,"Dear Sarah Ghosh,

We are pleased to inform you that your ticket titled 'Legacy CRM import failing' has been resolved. We have successfully imported the data and all modules are functioning as expected.

Thank you for bringing this matter to our attention, and we appreciate your patience during the resolution process.",0.875,5,"2026-01-27 23:57:13"
1094,461,941,Email,"Dear Farhan Chopra,

We are excited to inform you that your ticket titled 'Need for more advanced learning modules' has been resolved. We have added several advanced features to enhance the learning experience.

Thank you for bringing this matter to our attention, and we appreciate your feedback.",0.707,5,"2026-06-07 00:09:09"
1095,136,771,Email,"Dear Pranav Patel,

We are pleased to inform you that your ticket titled 'Advanced Cybersecurity Tools Request' has been resolved. We have provided the requested tools and they should now be effective in enhancing your cybersecurity measures.

Thank you for bringing this matter to our attention, and we appreciate your feedback.",0.782,5,"2026-06-01 13:40:06"
1096,41,854,Chat,"Thanks for flagging 'Enhance Retail/E-commerce Integration'. We'll keep you posted as we dig in.",0.156,3.5,"2026-05-08 21:03:11"
1097,489,816,Email,"Thanks for reaching out about 'Invoice mismatch after renewal' - we've logged this and are looking into it now.",-0.134,3.5,"2026-06-26 12:11:42"
1098,400,610,Call,"Thanks for flagging 'Legacy CRM import failing'. We'll keep you posted as we dig in.",0.131,2.8,"2026-04-22 12:19:46"
1099,461,941,Call,"Thanks for flagging 'Need for more advanced learning modules'. We'll keep you posted as we dig in.",-0.029,2.9,"2026-07-02 00:04:36"
1100,136,771,Email,"Appreciate the report on 'Advanced Cybersecurity Tools Request'. Assigning this to our team now.",0.231,3.1,"2026-06-23 10:35:19"
1101,133,194,Email,"Hi Pranav, I'm reaching out because we've been discussing patient engagement tools for BioSync Healthcare.",0.143,3.5,"2026-06-16 21:04:57"
1102,133,194,Email,"I noticed some issues with the patient portal integration, and I'm looking to improve our engagement strategies.",0.434,4.2,"2026-06-15 17:53:36"
1103,205,691,Chat,"Hi Lakshmi, thanks for reaching out about better customer support at MarketPulse AI. I'll look into it right away.",0.151,3.8,"2026-06-13 06:04:40"
1104,205,691,Chat,"I'm sorry to hear you're experiencing an invoice mismatch after renewal at MarketPulse AI. I'll investigate further.",-0.076,3.6,"2026-06-21 07:12:11"
1105,115,79,Email,"Hi Tanvi, thank you for bringing up the invoice mismatch issue after renewal at MarketPulse AI.",0.049,3.7,"2026-07-03 08:50:01"
1106,115,79,Email,"I'll look into it and ensure this doesn't happen again in the future.",0.79,4.5,"2026-06-29 02:29:48"
1107,425,292,Call,"Hi Ananya, thank you for reaching out about personalized support at BrightMinds Education.",-0.006,3.9,"2026-06-05 08:54:54"
1108,425,292,Email,"I'll work on personalizing the support you're looking for and make sure it's tailored to your needs.",0.836,4.1,"2026-06-25 22:23:32"
1109,129,462,Chat,"Hi Emily, thank you for reaching out about more advanced cybersecurity tools at CloudMind Systems.",0.044,3.7,"2026-06-23 17:43:10"
1110,129,462,Email,"I'll look into the request and provide you with the latest in advanced cybersecurity tools.",0.468,4.2,"2026-06-28 02:32:30"
1111,287,476,Chat,"Hi Sneha, I noticed your Slack alerts haven't been firing recently. Could you please check if there's anything wrong with the configuration?",0.144,3,"2026-06-18 07:17:14"
1112,287,476,Chat,"I see. Thanks for letting me know, Sneha. I'll take a look at the configuration and let you know what's going on.",0.532,5,"2026-06-30 03:01:34"
1113,302,562,Email,"Dear Priya, I hope this email finds you well. We've been experiencing slow response times on our platform recently. Could you please share more details about the issue?",-0.1,2,"2026-06-13 06:30:17"
1114,302,562,Email,"I'm sorry to hear that, Priya. We've been working on improving our response times and will address this issue as soon as possible.",0.663,4,"2026-06-28 13:00:17"
1115,217,171,Call,"Hello Robert, thank you for reaching out. I've reviewed the software updates and found that there was a small issue with the integration process. We'll fix it as soon as possible.",0.407,5,"2026-06-08 00:12:18"
1116,217,171,Call,"Thank you for your patience, Robert. We're committed to providing efficient updates and will ensure this doesn't happen again in the future.",0.705,5,"2026-06-30 00:28:44"
1117,237,39,Chat,"Hi Gaurav, I noticed your invoice mismatch issue. Could you please provide more details about the renewal process and any changes that might have occurred?",-0.023,2,"2026-03-11 12:53:53"
1118,237,39,Chat,"I see. Thank you for sharing that information, Gaurav. We've reviewed the renewal process and found a few areas where we can improve to avoid such issues in the future.",0.846,5,"2026-05-08 23:37:15"
1119,398,628,Email,"Hi Sneha, I hope this email finds you well. We've been working on improving our reporting capabilities for AI/ML SaaS workflows and will soon be able to provide the insights you need.",0.78,4,"2026-03-08 12:30:03"
1120,398,628,Email,"Thank you for your interest, Sneha. We're excited to see how our improvements will benefit the AI/ML SaaS workflows and look forward to providing even better insights in the future.",0.553,5,"2026-07-03 18:14:19"
1121,272,654,Email,"Dear Divya Kumar,

I hope this message finds you well.

We've noticed that your recent feedback on the security features of SecureVault FinTech has been quite positive. However, we're seeing an increase in reports of login issues. Could you please provide more details about what's happening? We want to ensure our platform remains secure and user-friendly for everyone.

Thank you,
The SecureVault Team",0.02,3,"2026-06-26 04:01:03"
1122,272,654,Chat,"Hi Divya, I'm sorry to hear about the login issues. Can you tell me more about what's happening? We want to make sure everything is secure and user-friendly.

Thank you,
The SecureVault Team",-0.09,NULL,"2026-06-12 07:00:21"
1123,20,878,Email,"Dear Nandini Garcia,

We've received your feedback on the SSO login issue. We're working to resolve this as soon as possible.

Thank you for reaching out, and we apologize for any inconvenience caused.

Best regards,
The CloudMind Systems Team",0.2,NULL,"2026-06-16 17:40:32"
1124,20,878,Chat,"Hi Nandini, I'm sorry to hear about the SSO login issue. We're actively working on resolving it and will keep you updated.

Thank you,
The CloudMind Systems Team",-0.082,NULL,"2026-07-04 19:22:22"
1125,305,961,Email,"Dear Deepak Pillai,

We've noticed that your product updates have been inconsistent. Could you please provide more details about what's happening? We want to ensure our customers are always informed and satisfied.

Thank you,
The RetailGenius Team",0.093,NULL,"2026-07-03 00:11:07"
1126,305,961,Chat,"Hi Deepak, I'm sorry to hear about the inconsistent product updates. Could you please provide more details? We want to make sure our customers are always informed and satisfied.

Thank you,
The RetailGenius Team",0.053,NULL,"2026-06-25 09:32:55"
1127,6,477,Email,"Dear Rajesh Kapoor,

We've received your feedback on the dashboard timeout issue. We're working to resolve this as soon as possible.

Thank you for reaching out, and we apologize for any inconvenience caused.

Best regards,
The SkillForge Academy Team",0.102,NULL,"2026-06-30 10:31:57"
1128,6,477,Chat,"Hi Rajesh, I'm sorry to hear about the dashboard timeout issue. We're actively working on resolving it and will keep you updated.

Thank you,
The SkillForge Academy Team",0.04,NULL,"2026-06-25 23:13:25"
1129,48,307,Email,"Dear Nandini Mukherjee,

We've received your feedback on the SSO login issue. We're working to resolve this as soon as possible.

Thank you for reaching out, and we apologize for any inconvenience caused.

Best regards,
The SecureVault Team",0.061,NULL,"2026-06-02 14:35:03"
1130,48,307,Chat,"Hi Nandini, I'm sorry to hear about the SSO login issue. We're actively working on resolving it and will keep you updated.

Thank you,
The SecureVault Team",0.058,NULL,"2026-07-02 18:07:15"
1131,78,108,Chat,"Hi Pranav, I noticed that your Slack alerts aren't firing. Could you please check if there's anything wrong with the configuration?",-0.088,3,"2026-06-23 15:12:16"
1132,78,108,Call,"Hello Pranav, I'm reaching out to discuss your Slack alerts not firing. Could you please confirm if there's an issue with the configuration?",-0.099,3,"2026-07-03 03:03:08"
1133,164,130,Email,"Dear David, I hope this email finds you well. I noticed that your Slack alerts aren't firing and would like to know if there's anything wrong with the configuration.",0.14,3,"2026-06-11 08:54:58"
1134,164,130,Chat,"Hi David, I'm reaching out again regarding your Slack alerts not firing. Could you please confirm if there's an issue with the configuration?",0.147,3,"2026-05-30 22:26:04"
1135,198,532,Email,"Dear Jessica, I hope this email finds you well. I noticed that your personalized support for customer success isn't working as expected and would like to know if there's anything wrong with the setup.",0.204,3,"2026-06-20 03:09:02"
1136,198,532,Call,"Hi Jessica, I'm reaching out regarding your personalized support for customer success. Could you please confirm if there's an issue with the setup?",0.053,3,"2026-06-24 19:42:54"
1137,99,559,Email,"Dear John, I hope this email finds you well. I noticed that your legacy CRM import is failing and would like to know if there's anything wrong with the process.",0.038,3,"2026-07-01 20:06:59"
1138,99,559,Chat,"Hi John, I'm reaching out regarding your legacy CRM import failing. Could you please confirm if there's an issue with the process?",-0.113,3,"2026-06-26 16:24:07"
1139,253,185,Email,"Dear Nisha, I hope this email finds you well. I noticed that your EdTech workflows need better analytics and would like to know if there's anything wrong with the setup.",-0.131,3,"2026-04-19 13:51:10"
1140,253,185,Call,"Hi Nisha, I'm reaching out regarding your EdTech workflows needing better analytics. Could you please confirm if there's an issue with the setup?",0.009,3,"2026-01-12 13:13:12"
1141,190,870,Email,"Dear Deepak, I noticed that your invoice for BioSync Healthcare has a mismatch after renewal.",-0.844,NULL,"2026-05-08 23:45:01"
1142,190,870,Email,"I've checked and it seems there's a discrepancy. Could you please provide more details?",0.061,NULL,"2026-06-14 17:17:16"
1143,30,129,Email,"Anjali, I've reviewed your invoice and it appears there's a mismatch. Please let me know if you need any further information.",0.122,NULL,"2026-06-23 05:16:50"
1144,30,129,Email,"I've checked and it seems there's a discrepancy. Could you please provide more details?",0.117,NULL,"2026-06-03 21:12:59"
1145,326,917,Email,"Ashley, I've received your feature request for FinEdge Capital. Please let me know if you need any additional details.",0.096,NULL,"2026-06-22 14:38:25"
1146,326,917,Email,"I've reviewed your feature request and it seems we can implement it. Please let me know if you have any further questions.",0.482,NULL,"2026-06-07 21:36:15"
1147,112,709,Email,"Michael, I've checked your SSO login issue and it appears there's a redirect error. Could you please provide more details?",0.013,NULL,"2026-05-31 12:10:51"
1148,112,709,Email,"I've checked and it seems there's a redirect error. Could you please provide more details?",0.116,NULL,"2026-06-19 17:23:16"
1149,319,180,Email,"Divya, I've reviewed your dashboard timeout issue and it seems there's a problem with the export. Could you please provide more details?",-0.11,NULL,"2026-06-27 10:32:55"
1150,319,180,Email,"I've reviewed your dashboard timeout issue and it seems there's a problem with the export. Could you please provide more details?",-0.022,NULL,"2026-07-03 09:13:01"
1151,347,381,Email,"Dear Tanvi Kumar,

I'm reaching out regarding your ticket titled 'Tanvi Kumar'. I've been experiencing issues with my account since the last update, and it's affecting my workflow. Could you please assist me in resolving this?

Thank you for your time.

Best regards,
[Your Name]",-0.976,2,"2026-02-25 00:12:27"
1152,274,37,Email,"Dear Nisha Reddy,

I hope this message finds you well. I'm writing to discuss the issue with your ticket titled 'SSO login redirects to error page'. Could we please look into resolving this so that my users can access their accounts seamlessly?

Thank you for your attention.

Best regards,
[Your Name]",0.062,3,"2026-07-03 21:26:02"
1153,72,994,Email,"Dear Manav Malhotra,

I'm reaching out regarding your ticket titled 'Limited access to advanced features and technical support'. I've been experiencing difficulties in accessing certain features, which is impacting my productivity. Could you please assist me in resolving this issue?

Thank you for your time.

Best regards,
[Your Name]",-0.783,1,"2026-07-05 13:46:54"
1154,113,290,Email,"Dear Nisha Das,

I hope this message finds you well. I'm writing to discuss the issue with your ticket titled 'Legacy CRM import failing'. Could we please look into resolving this so that my users can access their data seamlessly?

Thank you for your attention.

Best regards,
[Your Name]",0.192,4,"2026-06-20 09:09:20"
1155,189,399,Email,"Dear Nikhil Kaur,

I hope this message finds you well. I'm reaching out regarding your ticket titled 'Legacy CRM import failing'. It's been a while since the last update, and it seems to be causing issues with my users' data access.

Could we please look into resolving this so that they can continue their work without interruption?

Thank you for your attention.

Best regards,
[Your Name]",0.831,5,"2026-06-26 13:51:55"
1156,347,381,Email,"Thanks for flagging 'Tanvi Kumar'. We'll keep you posted as we dig in.",0.024,2.8,"2026-02-11 09:48:49"
1157,274,37,Call,"Thanks for reaching out about 'SSO login redirects to error page' - we've logged this and are looking into it now.",0.235,3.7,"2026-06-16 11:38:34"
1158,72,994,Email,"Thanks for reaching out about 'Limited access to advanced features and technical support' - we've logged this and are looking into it now.",-0.127,3.2,"2026-07-05 05:50:41"
1159,113,290,Call,"Thanks for reaching out about 'Legacy CRM import failing' - we've logged this and are looking into it now.",0.089,3.2,"2026-06-29 00:48:01"
1160,189,399,Chat,"Thanks for reaching out about 'Legacy CRM import failing' - we've logged this and are looking into it now.",0.245,3.5,"2026-06-20 09:27:51"
1161,450,604,Chat,"Hi Chirag, I'm reaching out because I need more financial education resources. It's been a while since my last session.",0.226,3,"2026-06-07 05:52:42"
1162,450,604,Email,"Hi Chirag, I'm reaching out because I need more financial education resources. It's been a while since my last session.",-0.059,3,"2026-06-07 23:44:06"
1163,494,846,Chat,"Hi Tanvi, I'm reaching out because my Slack alerts aren't firing. It's been a while since the last time I checked.",-0.094,3,"2026-06-21 16:05:57"
1164,494,846,Email,"Hi Tanvi, I'm reaching out because my Slack alerts aren't firing. It's been a while since the last time I checked.",0.179,3,"2026-07-04 11:17:43"
1165,123,278,Chat,"Hi Riya, I'm reaching out because my legacy CRM import is failing. It's been a while since the last successful attempt.",-0.053,3,"2026-07-03 06:53:33"
1166,123,278,Email,"Hi Riya, I'm reaching out because my legacy CRM import is failing. It's been a while since the last successful attempt.",0.057,3,"2026-07-03 09:41:21"
1167,135,530,Chat,"Hi Karan, I'm reaching out because my legacy CRM import is failing. It's been a while since the last successful attempt.",-0.132,3,"2026-07-03 10:08:24"
1168,135,530,Email,"Hi Karan, I'm reaching out because my legacy CRM import is failing. It's been a while since the last successful attempt.",-0.044,3,"2026-06-22 22:27:52"
1169,478,10,Chat,"Hi Rajesh, I'm reaching out because my legacy CRM import is failing. It's been a while since the last successful attempt.",0.031,3,"2026-06-24 22:09:02"
1170,478,10,Email,"Hi Rajesh, I'm reaching out because my legacy CRM import is failing. It's been a while since the last successful attempt.",0.098,3,"2026-05-18 11:42:28"
1171,88,422,Chat,"Hi Chirag, I noticed your ticket from a few days ago. Could you please share more details about what security features you're looking for?",0.04,3,"2026-06-13 22:55:45"
1172,88,422,Email,"Dear Chirag, I hope this email finds you well. We've reviewed your ticket from a few days ago and have some suggestions for improving security features.",0.493,5,"2026-06-17 15:49:52"
